150.6533,1601286302629
150.19827,1601286302638
150.3685,1601286302653
150.71693,1601286302667
149.7497,1601286302686
151.28331,1601286302711
150.48868,1601286302728
150.41374,1601286302745
147.53566,1601286302765
150.33519,1601286302787
148.83565,1601286302806
149.69629,1601286302830
150.09517,1601286302852
150.26097,1601286302865
150.45319,1601286302893
150.63742,1601286302911
151.15573,1601286302926
151.93156,1601286302944
151.29506,1601286302965
149.5149,1601286302985
149.54378,1601286303005
150.073,1601286303025
151.27469,1601286303048
149.89317,1601286303066
150.20432,1601286303090
150.50137,1601286303107
149.72012,1601286303126
150.00668,1601286303149
148.83563,1601286303165
150.33789,1601286303191
150.29118,1601286303212
151.2314,1601286303230
149.44658,1601286303245
150.29457,1601286303265
150.1349,1601286303286
150.08305,1601286303312
151.34283,1601286303331
149.34818,1601286303347
149.22978,1601286303367
149.65564,1601286303386
149.71529,1601286303408
150.18373,1601286303435
148.68887,1601286303445
149.59413,1601286303468
151.24767,1601286303488
151.11958,1601286303507
150.76949,1601286303528
149.6361,1601286303549
151.24684,1601286303572
150.49042,1601286303588
149.17526,1601286303607
149.68,1601286303627
150.68307,1601286303646
151.46394,1601286303666
150.75758,1601286303684
151.03267,1601286303704
148.60666,1601286303724
150.79286,1601286303745
150.33517,1601286303766
150.73122,1601286303788
151.32555,1601286303804
149.66614,1601286303825
148.6392,1601286303844
150.63857,1601286303868
151.09216,1601286303890
149.39778,1601286303908
150.23935,1601286303928
151.14954,1601286303944
150.77649,1601286303965
150.28836,1601286303984
150.77654,1601286304006
150.39647,1601286304024
148.88608,1601286304048
150.48273,1601286304066
149.8699,1601286304086
148.78514,1601286304105
149.66762,1601286304134
150.56602,1601286304147
149.25404,1601286304167
149.57481,1601286304188
150.02979,1601286304204
150.36182,1601286304224
150.45984,1601286304247
150.23425,1601286304266
150.55742,1601286304286
150.60393,1601286304308
150.9691,1601286304325
148.89795,1601286304347
149.51828,1601286304365
151.47508,1601286304388
150.66254,1601286304403
150.99866,1601286304423
149.84192,1601286304443
150.6768,1601286304471
150.18651,1601286304486
149.61465,1601286304504
149.82738,1601286304523
150.89174,1601286304546
151.51477,1601286304568
150.30943,1601286304584
148.9097,1601286304605
150.04787,1601286304625
150.19716,1601286304647
150.73772,1601286304666
150.04932,1601286304686
150.2748,1601286304705
150.04285,1601286304724
150.16278,1601286304746
150.38904,1601286304764
151.53882,1601286304788
150.06352,1601286304808
151.10606,1601286304824
151.40596,1601286304845
149.21152,1601286304866
150.46298,1601286304886
151.10794,1601286304906
149.7506,1601286304926
150.00987,1601286304945
149.70119,1601286304968
151.13792,1601286304986
150.87683,1601286305007
150.61261,1601286305031
150.32637,1601286305051
149.55478,1601286305065
150.19395,1601286305085
150.81636,1601286305105
148.34949,1601286305129
149.58795,1601286305148
149.73431,1601286305166
150.27429,1601286305184
150.67253,1601286305203
151.23584,1601286305229
150.42793,1601286305245
149.80298,1601286305266
150.1747,1601286305284
149.59254,1601286305303
152.36414,1601286305328
150.2229,1601286305343
150.42273,1601286305365
150.25932,1601286305383
150.79288,1601286305403
150.80185,1601286305426
151.33136,1601286305445
148.87524,1601286305464
150.23935,1601286305484
150.27946,1601286305503
148.5967,1601286305523
149.91917,1601286305543
151.4588,1601286305564
149.99883,1601286305582
149.24661,1601286305603
150.42555,1601286305626
149.878,1601286305646
150.47777,1601286305665
150.35846,1601286305683
148.36845,1601286305703
149.8958,1601286305724
150.94006,1601286305744
151.91895,1601286305764
149.71527,1601286305784
148.723,1601286305805
149.55711,1601286305824
149.65565,1601286305851
151.15573,1601286305868
149.82738,1601286305885
151.58655,1601286305905
150.61084,1601286305924
149.46553,1601286305948
149.84802,1601286305963
149.24167,1601286305982
150.67679,1601286306005
149.62804,1601286306025
150.71312,1601286306046
150.84685,1601286306063
150.30261,1601286306082
149.72012,1601286306104
151.11115,1601286306125
149.43094,1601286306144
149.29955,1601286306169
149.37683,1601286306189
149.1895,1601286306205
150.33423,1601286306225
149.0832,1601286306242
149.5802,1601286306263
149.38095,1601286306283
148.60666,1601286306309
151.943,1601286306329
150.71695,1601286306347
150.16965,1601286306364
150.64812,1601286306385
149.65565,1601286306405
149.90729,1601286306431
149.64421,1601286306448
151.06053,1601286306465
149.53293,1601286306484
