-0.0027883106,0.72663015,9.779693,1601283196871
-0.002752866,0.72605973,9.779736,1601283196879
-9.0569764E-4,0.724784,9.77983,1601283196885
0.0027189679,0.722812,9.779976,1601283196887
0.007435065,0.7194519,9.780221,1601283196889
0.012608154,0.7153252,9.780519,1601283196903
0.017792834,0.7106522,9.78085,1601283196907
0.022059286,0.70568216,9.781201,1601283196910
0.024877444,0.699855,9.781613,1601283196912
0.025787683,0.694027,9.782026,1601283196914
0.024758205,0.6879177,9.782461,1601283196923
0.021252142,0.68183374,9.782896,1601283196925
0.016164575,0.67567146,9.783333,1601283196927
0.009572797,0.6692398,9.783783,1601283196935
0.002244823,0.6629272,9.784217,1601283196938
-0.0057793646,0.6567863,9.784631,1601283196942
-0.013822184,0.6510888,9.785003,1601283196951
-0.02163926,0.6462072,9.785313,1601283196952
-0.028828558,0.6424142,9.785543,1601283196958
-0.035156794,0.6403758,9.785657,1601283196963
-0.04009504,0.63957,9.78569,1601283196972
-0.043505505,0.63995486,9.785651,1601283196975
-0.04507408,0.64138484,9.78555,1601283196978
-0.044872757,0.6433472,9.785422,1601283196987
-0.043259155,0.64579415,9.785268,1601283196988
-0.04022579,0.6483017,9.785115,1601283196992
-0.035997152,0.6507071,9.784972,1601283197003
-0.031149367,0.65292555,9.784841,1601283197005
-0.026213972,0.6546392,9.7847395,1601283197008
-0.021614581,0.6559345,9.784665,1601283197018
-0.017687455,0.6565597,9.784632,1601283197023
-0.014841786,0.6565445,9.7846365,1601283197025
-0.012923399,0.65586895,9.784685,1601283197030
-0.012068096,0.65481114,9.784757,1601283197032
-0.012210723,0.6536223,9.784836,1601283197045
-0.01315116,0.6520443,9.784941,1601283197048
-0.0144769605,0.65061307,9.785033,1601283197049
-0.016058547,0.6491779,9.785126,1601283197061
-0.017703202,0.6479524,9.785205,1601283197065
-0.019180696,0.6471438,9.785255,1601283197067
-0.020572972,0.6466502,9.785286,1601283197069
-0.021686405,0.64642006,9.785298,1601283197080
-0.022466348,0.64646333,9.785294,1601283197083
-0.022636268,0.646875,9.785266,1601283197085
-0.022302076,0.6476905,9.785213,1601283197087
-0.021498889,0.648793,9.785141,1601283197095
-0.020148557,0.6501175,9.785057,1601283197100
-0.018345233,0.6513951,9.784974,1601283197102
-0.016191777,0.6525027,9.784905,1601283197109
-0.013630564,0.65315205,9.784865,1601283197114
-0.010983272,0.6531268,9.78487,1601283197119
-0.00823576,0.6527679,9.784897,1601283197124
-0.0059443205,0.65185595,9.78496,1601283197130
-0.00434167,0.6502528,9.785067,1601283197135
-0.0036178334,0.6481225,9.785209,1601283197137
-0.0036202152,0.64535344,9.785391,1601283197144
-0.004383461,0.64219385,9.7856,1601283197150
-0.0058774753,0.6387109,9.785826,1601283197158
-0.0075604557,0.6351386,9.786057,1601283197160
-0.009292666,0.6314353,9.786296,1601283197166
-0.010656033,0.62763524,9.786538,1601283197170
-0.011606713,0.62382674,9.786781,1601283197175
-0.012115175,0.62023246,9.78701,1601283197183
-0.012209366,0.61671996,9.787231,1601283197185
-0.011889839,0.61354345,9.787431,1601283197190
-0.011472202,0.610782,9.787604,1601283197202
-0.011159481,0.6085303,9.7877445,1601283197204
-0.011060546,0.60698247,9.787841,1601283197206
-0.011226572,0.6061829,9.78789,1601283197208
-0.011610826,0.6062647,9.787886,1601283197217
-0.012058138,0.60730594,9.78782,1601283197219
-0.0125184655,0.60904956,9.787712,1601283197223
-0.012835495,0.61131966,9.78757,1601283197230
-0.01296427,0.6137194,9.787419,1601283197234
-0.013072945,0.61601776,9.787274,1601283197239
-0.013238485,0.6177284,9.787166,1601283197244
-0.013532717,0.6186964,9.787105,1601283197256
-0.014108907,0.61882913,9.787096,1601283197258
-0.015084649,0.6179725,9.7871475,1601283197263
-0.016377525,0.6162429,9.787256,1601283197265
-0.01804413,0.61381406,9.787404,1601283197274
-0.020024,0.6109678,9.787579,1601283197276
-0.022206306,0.6077775,9.787773,1601283197278
-0.024199896,0.6045741,9.787968,1601283197285
-0.025808044,0.60154593,9.788149,1601283197288
-0.026743924,0.5990851,9.788299,1601283197296
-0.027209828,0.59732497,9.7884035,1601283197299
-0.02718664,0.59628415,9.788467,1601283197303
-0.026662474,0.5959623,9.788488,1601283197311
-0.025686536,0.59639925,9.7884655,1601283197314
-0.024270326,0.59760994,9.788394,1601283197318
-0.0224949,0.59974307,9.788268,1601283197323
-0.02072282,0.60264194,9.788094,1601283197331
-0.01897213,0.6060338,9.787888,1601283197335
-0.017602133,0.60965514,9.787665,1601283197339
-0.016692212,0.6132642,9.787442,1601283197346
-0.016209474,0.61661756,9.787231,1601283197351
-0.016113745,0.61947644,9.787051,1601283197355
-0.016439369,0.6219529,9.786894,1601283197366
-0.017089015,0.6237792,9.786776,1601283197370
-0.018223062,0.62498647,9.786698,1601283197373
-0.019643841,0.6254161,9.786667,1601283197375
-0.021192977,0.625134,9.786682,1601283197380
-0.02265173,0.6241402,9.786742,1601283197385
-0.023839917,0.6225986,9.786838,1601283197389
-0.024733169,0.62043965,9.786973,1601283197394
-0.025453962,0.6178817,9.787132,1601283197398
-0.025966778,0.61513495,9.787304,1601283197405
-0.026319727,0.6124312,9.787474,1601283197411
-0.02644259,0.6098543,9.787633,1601283197415
-0.026428413,0.6073371,9.787789,1601283197418
-0.026276436,0.6047372,9.787951,1601283197423
-0.026071725,0.6020785,9.788116,1601283197430
-0.025853047,0.5994225,9.78828,1601283197434
-0.02560282,0.59680563,9.788439,1601283197439
-0.025410486,0.59440696,9.788587,1601283197444
-0.025189891,0.5923899,9.78871,1601283197452
-0.025060458,0.59078676,9.788806,1601283197456
-0.025170613,0.58974046,9.788869,1601283197462
-0.025679333,0.58932227,9.788894,1601283197465
-0.026567278,0.5894585,9.788882,1601283197469
-0.027543694,0.5902091,9.788835,1601283197473
-0.028451238,0.59141594,9.788759,1601283197484
-0.029085506,0.5932147,9.788648,1601283197486
-0.029517427,0.5953679,9.788517,1601283197491
-0.029890588,0.5978403,9.788365,1601283197496
-0.03021972,0.6003807,9.788208,1601283197505
-0.030448325,0.602754,9.788061,1601283197507
-0.030628256,0.605008,9.787922,1601283197509
-0.0307066,0.60691977,9.787804,1601283197516
-0.030653898,0.60829103,9.787719,1601283197519
-0.030539894,0.60910475,9.787668,1601283197528
-0.03036682,0.6093305,9.787654,1601283197531
-0.03012616,0.6090413,9.787674,1601283197534
-0.029981334,0.6082898,9.787721,1601283197539
-0.03001691,0.60708356,9.787795,1601283197549
-0.030350542,0.60549563,9.787892,1601283197553
-0.030925715,0.60357344,9.78801,1601283197557
-0.031506278,0.6015096,9.788135,1601283197561
-0.03209736,0.59944946,9.788259,1601283197568
-0.03251883,0.59745747,9.788381,1601283197570
-0.032830417,0.5956883,9.7884865,1601283197575
-0.033055298,0.5942402,9.788574,1601283197583
-0.033092547,0.59316266,9.788639,1601283197586
-0.03292372,0.592358,9.788688,1601283197590
-0.032444194,0.5918279,9.788722,1601283197600
-0.031873804,0.59144795,9.788746,1601283197601
-0.031426862,0.59122854,9.788761,1601283197607
-0.031125294,0.591249,9.78876,1601283197609
-0.031041607,0.59133536,9.788755,1601283197618
-0.030963873,0.59158325,9.788741,1601283197620
-0.03073635,0.5918883,9.788724,1601283197627
-0.03033915,0.59219235,9.788707,1601283197631
-0.030064132,0.59249234,9.78869,1601283197634
-0.029923052,0.5928215,9.788671,1601283197639
-0.029838847,0.59311056,9.788652,1601283197644
-0.029806107,0.59328496,9.788642,1601283197648
-0.02940685,0.5933268,9.788641,1601283197654
-0.028527077,0.5932278,9.78865,1601283197661
-0.027212061,0.59301156,9.788667,1601283197666
-0.0254722,0.5927968,9.788684,1601283197669
-0.023578526,0.5923431,9.788715,1601283197678
-0.021792116,0.5914529,9.788774,1601283197680
-0.020256588,0.5899461,9.788868,1601283197685
-0.019148197,0.58764756,9.789008,1601283197689
-0.018504655,0.584499,9.789198,1601283197696
-0.01839089,0.580553,9.7894335,1601283197700
-0.01877095,0.57602054,9.7897005,1601283197706
-0.019584348,0.57116425,9.789984,1601283197710
-0.02067185,0.5661957,9.79027,1601283197720
-0.021893203,0.56147516,9.79054,1601283197721
-0.023153473,0.5572708,9.790776,1601283197728
-0.024162713,0.553776,9.790972,1601283197731
-0.02470296,0.5511766,9.791117,1601283197735
-0.024888681,0.5496876,9.791201,1601283197740
-0.024541844,0.5492265,9.791226,1601283197748
-0.023833409,0.5496485,9.791205,1601283197750
-0.022861816,0.5508774,9.791139,1601283197755
-0.021684188,0.55268675,9.791039,1601283197762
-0.020326622,0.5547856,9.790923,1601283197765
-0.018725978,0.55695444,9.790804,1601283197770
-0.017137265,0.55889416,9.790696,1601283197781
-0.015725356,0.5604031,9.790612,1601283197782
-0.014539539,0.5613211,9.790562,1601283197787
-0.013840189,0.5616137,9.790545,1601283197790
-0.0136044,0.56130713,9.790564,1601283197796
-0.013572429,0.5604136,9.790615,1601283197799
-0.013814219,0.55898744,9.790696,1601283197806
-0.014119361,0.5572638,9.790794,1601283197812
-0.014450421,0.55531424,9.790903,1601283197815
-0.01460328,0.55362904,9.790999,1601283197821
-0.0145544205,0.5523365,9.791073,1601283197827
-0.014431064,0.55164695,9.791112,1601283197830
-0.014261908,0.551605,9.791114,1601283197836
-0.014084328,0.5524839,9.791064,1601283197843
-0.013840105,0.55430305,9.790961,1601283197845
-0.013472148,0.55706745,9.790806,1601283197854
-0.012760197,0.5607568,9.790597,1601283197856
-0.011501062,0.5651173,9.790347,1601283197862
-0.009669718,0.5700412,9.790064,1601283197866
-0.0074539315,0.575166,9.789766,1601283197870
-0.005021794,0.58038265,9.78946,1601283197877
-0.002678415,0.58547086,9.789158,1601283197881
-6.130717E-4,0.59013784,9.7888775,1601283197887
0.0013536213,0.59426993,9.788627,1601283197890
0.0031604553,0.5977627,9.788414,1601283197902
0.00473462,0.6005472,9.788244,1601283197904
0.0059308796,0.6026122,9.788116,1601283197905
0.006834739,0.6041513,9.78802,1601283197912
0.0074725174,0.6052759,9.78795,1601283197915
0.00818525,0.6061392,9.787896,1601283197921
0.008955305,0.60660404,9.787867,1601283197926
0.00985726,0.6068153,9.787853,1601283197931
0.010864404,0.60670567,9.787859,1601283197936
0.011877005,0.6063043,9.787883,1601283197940
0.012699595,0.60565305,9.787921,1601283197946
0.013160347,0.60478634,9.787975,1601283197950
0.013295538,0.6038819,9.78803,1601283197956
0.0131064225,0.60306966,9.78808,1601283197961
0.01256107,0.6025922,9.78811,1601283197964
0.011600991,0.6024177,9.788123,1601283197970
0.010345578,0.6026144,9.788113,1601283197977
0.009085647,0.6031226,9.788082,1601283197980
0.0077907187,0.6039935,9.788029,1601283197985
0.006705554,0.6052058,9.787955,1601283197993
0.0059377206,0.60657156,9.78787,1601283197998
0.0055613,0.6079877,9.787784,1601283198003
0.0055366885,0.6092126,9.787708,1601283198010
