0.48605168,-0.072984844,9.866026,-145.15149,0.42332974,-2.8204074,1602243004875
0.47734633,-0.07673895,9.867674,-145.16068,0.4450486,-2.7695105,1602243004878
0.34534925,-0.10043198,9.894173,-145.28503,0.5812138,-1.999058,1602243004879
0.22170308,-0.11976755,9.908901,-116.06952,0.6923194,-1.2817296,1602243004888
0.08819281,-0.12990938,9.926322,-116.49869,0.74977833,-0.5090449,1602243004889
0.0012258312,-0.12665327,9.929435,-116.731064,0.73078716,-0.007073409,1602243004891
-0.06964254,-0.118886486,9.916764,-116.896545,0.6868369,0.4023649,1602243004895
-0.13439132,-0.112182714,9.912397,-117.0523,0.6483528,0.776763,1602243004895
-0.19437087,-0.09080728,9.901403,-117.11111,0.52535236,1.1246084,1602243004896
-0.23540749,-0.070427835,9.878649,-115.59625,0.40835586,1.3650959,1602243004897
-0.26743233,-0.054999605,9.854238,-115.599655,0.31966478,1.554558,1602243004900
-0.2952338,-0.04270298,9.827882,-115.60987,0.24884118,1.7206722,1602243004900
-0.318515,-0.034677617,9.802426,-115.633095,0.20258503,1.8610848,1602243004901
-0.3281493,-0.029314606,9.772327,-115.63223,0.17177606,1.9232377,1602243004903
-0.32535285,-0.017477673,9.741672,-115.02939,0.102737784,1.9128563,1602243004908
-0.30470526,-0.0045681368,9.717911,-114.888054,0.026920022,1.7959218,1602243004908
-0.28435457,-6.129156E-4,9.691077,-114.805084,0.003622133,1.6806844,1602243004910
-0.24693796,0.009672575,9.672287,-114.63127,-0.057278793,1.46247,1602243004910
-0.20655257,0.027418397,9.663506,-114.40232,-0.16252854,1.224482,1602243004911
-0.16404112,0.045978248,9.652914,-114.354546,-0.27286676,0.97358775,1602243004912
-0.09646718,0.060573302,9.660316,-114.07101,-0.3592404,0.5721323,1602243004914
-0.04164953,0.06763141,9.67042,-113.875656,-0.40069562,0.24676569,1602243004914
0.022993913,0.08275319,9.666963,-113.607,-0.49046218,-0.13628393,1602243004914
0.09853577,0.084381245,9.66816,-113.39838,-0.50002426,-0.5839258,1602243004915
0.14694652,0.07823294,9.657836,-113.26269,-0.46405843,-0.8717031,1602243004917
0.21121648,0.074823596,9.638501,-113.11776,-0.44467092,-1.2553691,1602243004918
0.2581141,0.07247727,9.6329365,-113.01353,-0.43092504,-1.5348706,1602243004918
0.30983844,0.07091625,9.629259,-112.89432,-0.42173824,-1.842957,1602243004919
