47.64833,1602243004880
47.98742,1602243004896
47.94813,1602243004904
47.890907,1602243004911
48.0225,1602243004916
47.827076,1602243004920
47.81784,1602243004924
47.885727,1602243004937
47.872475,1602243004947
48.00403,1602243004955
47.99048,1602243004961
47.91923,1602243004972
47.88042,1602243004982
47.87195,1602243005001
47.965202,1602243005005
47.867783,1602243005015
47.833702,1602243005031
48.000076,1602243005035
47.863487,1602243005047
47.914513,1602243005051
48.114704,1602243005067
48.085457,1602243005080
47.971996,1602243005084
48.071632,1602243005098
48.0451,1602243005101
48.036198,1602243005119
47.94096,1602243005122
47.969063,1602243005134
47.912403,1602243005149
47.687946,1602243005152
47.626556,1602243005167
47.582245,1602243005179
47.501556,1602243005183
47.645992,1602243005199
47.673164,1602243005203
47.55162,1602243005217
47.61673,1602243005221
47.509457,1602243005235
47.60756,1602243005248
47.68508,1602243005252
47.711243,1602243005267
47.63238,1602243005271
47.63607,1602243005285
47.608788,1602243005297
47.605972,1602243005301
47.3357,1602243005316
47.306885,1602243005321
47.549187,1602243005334
47.507072,1602243005348
47.63131,1602243005352
47.638496,1602243005364
47.59127,1602243005379
47.650826,1602243005383
47.599037,1602243005401
47.75838,1602243005405
47.78782,1602243005413
47.48047,1602243005421
47.504402,1602243005430
47.34869,1602243005441
47.423164,1602243005454
47.392685,1602243005461
47.521416,1602243005473
47.596657,1602243005481
47.854843,1602243005491
47.98487,1602243005504
48.15084,1602243005511
48.138634,1602243005524
48.177246,1602243005531
48.303078,1602243005541
48.26158,1602243005554
48.249672,1602243005561
48.243088,1602243005573
48.07429,1602243005581
48.046375,1602243005591
47.936356,1602243005604
47.781654,1602243005611
47.74812,1602243005623
47.64139,1602243005631
47.63832,1602243005641
47.45858,1602243005654
47.380527,1602243005661
47.367004,1602243005673
47.338905,1602243005681
47.19884,1602243005692
47.172634,1602243005705
47.38246,1602243005711
47.41362,1602243005726
47.327446,1602243005731
47.467964,1602243005745
47.53469,1602243005754
47.39924,1602243005761
47.49038,1602243005772
47.68115,1602243005780
47.83835,1602243005791
47.58795,1602243005804
47.48433,1602243005811
47.627533,1602243005822
47.714195,1602243005831
47.756584,1602243005841
47.99878,1602243005854
47.94761,1602243005861
48.10244,1602243005873
48.06498,1602243005881
48.119072,1602243005891
48.2617,1602243005904
48.125565,1602243005911
47.951027,1602243005922
47.96235,1602243005931
47.77044,1602243005941
47.948288,1602243005954
47.634052,1602243005961
47.581062,1602243005972
47.5698,1602243005981
47.507935,1602243005991
47.693356,1602243006005
47.779366,1602243006011
47.774246,1602243006023
47.893967,1602243006031
47.601902,1602243006041
47.746803,1602243006055
48.025417,1602243006061
47.994186,1602243006075
47.99926,1602243006081
47.84794,1602243006092
47.99211,1602243006104
47.88912,1602243006111
47.750336,1602243006126
47.935875,1602243006132
47.84794,1602243006141
47.81622,1602243006154
48.001675,1602243006161
47.89421,1602243006172
47.71997,1602243006182
47.624596,1602243006191
47.481777,1602243006204
47.5123,1602243006211
47.454002,1602243006223
47.445404,1602243006231
47.3612,1602243006241
47.38926,1602243006254
47.611954,1602243006262
47.715546,1602243006272
47.74227,1602243006281
47.900818,1602243006291
48.022373,1602243006303
48.102356,1602243006311
48.095978,1602243006321
47.857285,1602243006331
47.82709,1602243006341
47.73506,1602243006354
47.8199,1602243006361
47.76362,1602243006372
47.76361,1602243006381
47.68848,1602243006391
47.701786,1602243006404
47.812176,1602243006411
48.000366,1602243006423
48.057175,1602243006431
47.81939,1602243006442
47.54792,1602243006456
47.60194,1602243006461
47.622135,1602243006473
47.673405,1602243006481
47.426132,1602243006492
47.436268,1602243006507
47.30445,1602243006513
47.27124,1602243006522
47.453186,1602243006531
47.351788,1602243006541
47.42972,1602243006553
47.345226,1602243006561
47.20074,1602243006573
47.37714,1602243006581
47.454296,1602243006591
47.450787,1602243006604
47.359203,1602243006611
47.437004,1602243006622
47.687298,1602243006631
47.6873,1602243006641
47.706505,1602243006654
47.728188,1602243006661
47.82977,1602243006672
47.657997,1602243006681
48.035347,1602243006691
48.119682,1602243006704
47.919624,1602243006711
48.021038,1602243006722
47.778183,1602243006731
47.71369,1602243006741
47.675003,1602243006754
47.736916,1602243006761
47.821404,1602243006772
47.426018,1602243006780
47.288757,1602243006791
47.363873,1602243006804
47.22644,1602243006811
47.48432,1602243006823
47.592224,1602243006831
47.610443,1602243006844
47.73704,1602243006857
47.61975,1602243006863
47.557934,1602243006872
47.62898,1602243006881
47.53766,1602243006891
47.443058,1602243006903
47.40586,1602243006911
47.52125,1602243006922
47.612034,1602243006931
47.409286,1602243006941
47.51423,1602243006953
47.714966,1602243006961
47.832962,1602243006973
48.119965,1602243006982
48.268864,1602243006991
48.35824,1602243007004
48.102425,1602243007011
48.054695,1602243007022
48.00232,1602243007031
48.099953,1602243007041
48.02238,1602243007054
47.900818,1602243007061
47.660336,1602243007073
47.558723,1602243007081
47.48701,1602243007091
47.47721,1602243007104
47.41065,1602243007111
47.51459,1602243007122
47.318275,1602243007131
47.318283,1602243007141
47.40146,1602243007154
47.475082,1602243007162
47.70068,1602243007173
47.59275,1602243007181
47.73499,1602243007191
47.715996,1602243007204
47.682587,1602243007211
47.624207,1602243007224
47.700935,1602243007231
47.72602,1602243007242
47.80343,1602243007254
47.71943,1602243007266
47.768124,1602243007276
47.61261,1602243007281
47.754166,1602243007292
47.71784,1602243007303
47.827034,1602243007311
47.891518,1602243007323
47.652466,1602243007331
47.756577,1602243007341
47.81654,1602243007354
47.911697,1602243007361
47.89222,1602243007373
47.96235,1602243007381
47.90538,1602243007391
47.870636,1602243007404
47.60666,1602243007411
